chr1	locus1	chr2	locus2	freq
2	205464	10	450055	10
2	205464	10	454720	9
2	208923	10	398864	8
2	208923	10	409760	9
2	208923	10	430405	15
2	208923	10	436132	12
2	210714	10	398864	9
2	215163	10	374477	22
2	215163	10	398864	9
2	215163	10	407209	8
2	215163	10	409760	7
2	215163	10	412312	10
2	215163	10	430405	13
2	218318	10	436132	13
2	218318	10	445475	9
2	218971	10	436132	7
2	222491	10	393255	7
2	222491	10	445475	18
2	227042	10	426986	10
2	227042	10	430405	10
2	227042	10	436132	11
2	227042	10	450055	10
2	228881	10	426986	16
2	228881	10	430405	7
2	228881	10	436132	19
2	231015	10	426986	7
2	231015	10	436132	7
2	231015	10	445475	9
2	232912	10	426986	15
2	232912	10	430405	12
2	232912	10	436132	14
2	232912	10	440419	7
2	232912	10	445475	7
2	234720	10	424700	7
2	234720	10	426986	15
2	234720	10	430405	15
2	234720	10	436132	19
2	234720	10	440419	6
2	234720	10	445475	35
2	234720	10	450055	8
2	234720	10	466893	6
2	234720	10	483968	9
2	235579	10	441909	6
2	235579	10	445475	7
2	236240	10	430405	7
2	236240	10	445475	7
2	237231	10	403219	9
2	237231	10	426986	35
2	237231	10	430405	33
2	237231	10	436132	23
2	237231	10	440419	7
2	237231	10	450055	7
2	237825	10	436132	6
2	238203	10	436132	8
2	239170	10	382791	8
2	239170	10	403219	7
2	239170	10	426986	19
2	239170	10	430405	19
2	239170	10	436132	25
2	239170	10	440419	21
2	239170	10	454720	8
2	241756	10	426986	23
2	241756	10	430405	24
2	241756	10	436132	27
2	241756	10	440419	14
2	241756	10	441909	9
2	241756	10	450055	8
2	245669	10	382791	10
2	245669	10	398864	19
2	245669	10	426986	58
2	245669	10	430405	38
2	245669	10	436132	42
2	245669	10	440419	20
2	245669	10	450055	28
2	245669	10	454720	13
2	245669	10	497175	8
2	248006	10	407209	6
2	248006	10	430405	14
2	248006	10	454720	7
2	250086	10	398864	24
2	250086	10	424700	10
2	250086	10	426986	46
2	250086	10	430405	23
2	250086	10	436132	16
2	250086	10	440419	9
2	250086	10	441909	7
2	250086	10	454720	7
2	250086	10	499530	14
2	251864	10	398864	13
2	251864	10	426986	6
2	251864	10	430405	13
2	251864	10	436132	10
2	251864	10	450055	6
2	259259	10	403219	10
2	259259	10	430405	13
2	268119	10	398864	16
2	268119	10	403219	11
2	268119	10	450055	7
2	273716	10	504966	10
2	276214	10	360335	13
2	276214	10	380259	10
2	276214	10	430405	10
2	276214	10	436132	10
2	276214	10	524244	10
2	277559	10	499530	10
2	278991	10	357632	6
2	278991	10	360335	12
2	278991	10	430405	17
2	278991	10	436132	6
2	278991	10	499530	10
2	278991	10	524244	7
2	280734	10	430405	6
2	280734	10	436132	6
2	283653	10	393255	6
2	283653	10	426986	8
2	283653	10	430405	11
2	290117	10	392263	10
2	290117	10	426986	15
2	290117	10	430405	7
2	323620	10	580737	9
2	337328	10	224069	6
2	342342	10	569961	6
2	348939	10	617147	8
2	357000	10	374477	6
2	357000	10	426986	7
2	359367	10	509220	7
2	364482	10	255573	8
2	364482	10	350608	8
2	366540	10	669875	6
2	368032	10	637802	6
2	369715	10	255573	6
2	369715	10	341127	14
2	369715	10	374477	9
2	369715	10	576865	7
2	369715	10	669875	7
2	372293	10	231999	8
2	372293	10	350608	6
2	372293	10	669875	6
2	375119	10	114699	6
2	375119	10	637802	6
2	389582	10	321705	8
2	412447	10	330393	6
2	412447	10	600690	6
2	413372	10	114699	6
2	413372	10	362869	6
2	413372	10	595092	6
2	413372	10	599900	9
2	413372	10	678317	10
2	414943	10	28920	6
2	414943	10	37217	6
2	414943	10	111904	6
2	414943	10	600690	7
2	414943	10	678317	11
2	421033	10	599900	6
2	422510	10	357632	7
2	437804	10	173978	7
2	437804	10	212946	6
2	437804	10	234647	6
2	437804	10	333251	10
2	455028	10	255573	6
2	458794	10	517137	6
2	458794	10	617147	8
2	474127	10	545236	8
2	474127	10	617147	7
2	474127	10	637802	7
2	486817	10	509220	13
2	532885	10	374477	6
2	538141	10	56472	8
2	538141	10	576865	7
2	602709	10	678317	8
2	623916	10	173978	7
2	666129	10	67762	8
2	689958	10	678317	10
2	702571	10	125890	6
2	702571	10	660800	6
2	702571	10	662513	6
2	702571	10	669875	7
2	727864	10	699030	6
2	743260	10	173978	6
2	14347	11	419776	6
2	18821	11	506966	7
2	21002	11	366209	9
2	35910	11	30697	14
2	35910	11	171958	6
2	39289	11	30697	9
2	39289	11	41231	7
2	39289	11	143721	6
2	39289	11	334159	6
2	39289	11	605639	9
2	65265	11	448290	6
2	71465	11	647992	6
2	75701	11	647992	10
2	81169	11	567898	6
2	91365	11	240067	6
2	91365	11	481783	14
2	91365	11	488199	6
2	95059	11	481783	6
2	97402	11	89154	7
2	97402	11	366209	9
2	102360	11	605639	7
2	133258	11	477884	10
2	133258	11	506966	7
2	137328	11	289853	14
2	149998	11	578012	6
2	160950	11	372250	7
2	164535	11	366209	6
2	177394	11	423520	7
2	177394	11	506966	11
2	184519	11	481783	18
2	184519	11	485728	9
2	184519	11	488199	6
2	185952	11	481783	9
2	185952	11	532631	6
2	187702	11	481783	8
2	187702	11	485728	7
2	187702	11	488199	6
2	190351	11	366209	7
2	190351	11	428720	6
2	190351	11	432446	7
2	190351	11	461330	6
2	190351	11	516959	7
2	190351	11	597426	8
2	190351	11	605639	7
2	190351	11	607667	7
2	193504	11	114440	6
2	193504	11	349059	6
2	193504	11	363352	6
2	193504	11	366209	12
2	193504	11	369458	7
2	193504	11	401280	7
2	193504	11	408901	9
2	193504	11	411399	16
2	193504	11	419776	13
2	193504	11	421758	15
2	193504	11	448290	22
2	193504	11	450832	6
2	193504	11	451393	10
2	193504	11	498362	9
2	193504	11	502846	7
2	193504	11	506966	9
2	193504	11	510195	8
2	193504	11	523235	6
2	197093	11	369458	6
2	197093	11	405938	9
2	197093	11	411399	9
2	197093	11	419776	6
2	197093	11	448290	6
2	197093	11	451393	6
2	197093	11	502846	7
2	197093	11	506966	9
2	197093	11	607667	7
2	198548	11	421758	7
2	198548	11	448290	6
2	198548	11	477884	7
2	200512	11	481783	6
2	208923	11	440620	7
2	208923	11	441676	8
2	208923	11	448290	12
2	215163	11	405938	12
2	215163	11	408272	6
2	215163	11	421758	9
2	215163	11	423520	10
2	215163	11	425480	10
2	215163	11	438697	6
2	215163	11	443622	10
2	215163	11	445703	10
2	215163	11	448290	7
2	215163	11	451393	8
2	215163	11	451947	8
2	215163	11	453167	8
2	215163	11	481783	19
2	215163	11	485728	12
2	215163	11	488199	6
2	218318	11	470139	12
2	218318	11	481783	12
2	218318	11	485728	7
2	218318	11	488199	7
2	218318	11	521360	6
2	218971	11	481783	8
2	222491	11	470139	10
2	222491	11	481783	9
2	222491	11	485728	8
2	222491	11	488199	7
2	227042	11	401280	7
2	227042	11	438697	9
2	227042	11	441676	9
2	228881	11	432446	6
2	228881	11	436187	8
2	228881	11	438697	8
2	228881	11	440620	7
2	228881	11	441676	6
2	228881	11	448290	8
2	228881	11	450832	6
2	228881	11	451947	6
2	231015	11	440620	7
2	231015	11	443622	6
2	232912	11	436187	6
2	232912	11	440620	9
2	232912	11	441676	9
2	232912	11	443622	21
2	234720	11	428720	9
2	234720	11	432446	12
2	234720	11	436187	6
2	234720	11	441676	10
2	234720	11	476064	9
2	234720	11	477884	9
2	234720	11	481783	18
2	236240	11	432446	6
2	237231	11	423520	9
2	237231	11	425480	13
2	237231	11	428720	9
2	237231	11	432446	7
2	237231	11	436187	11
2	237231	11	438697	8
2	237231	11	440620	6
2	237231	11	441676	18
2	237231	11	443622	29
2	237231	11	445703	12
2	237231	11	448290	6
2	237231	11	450832	8
2	237231	11	451393	8
2	237231	11	453167	6
2	237231	11	476064	7
2	237231	11	477884	16
2	237231	11	481783	16
2	237231	11	523235	9
2	238203	11	436187	6
2	238203	11	438697	8
2	238203	11	441676	11
2	238203	11	450313	8
2	238203	11	474477	10
2	239170	11	419776	6
2	239170	11	423520	10
2	239170	11	428720	14
2	239170	11	432446	8
2	239170	11	436187	12
2	239170	11	438697	8
2	239170	11	440620	6
2	239170	11	441676	21
2	239170	11	443622	38
2	239170	11	448290	13
2	239170	11	450313	6
2	239170	11	450832	6
2	239170	11	451947	9
2	239170	11	476064	6
2	239170	11	477884	8
2	239170	11	481783	12
2	241756	11	423520	19
2	241756	11	426321	7
2	241756	11	428720	10
2	241756	11	432446	11
2	241756	11	436187	10
2	241756	11	438697	11
2	241756	11	440620	6
2	241756	11	441676	6
2	241756	11	443622	10
2	241756	11	448290	8
2	241756	11	450832	6
2	241756	11	453167	6
2	241756	11	476064	8
2	241756	11	477884	11
2	245669	11	419776	10
2	245669	11	423520	29
2	245669	11	425480	25
2	245669	11	428720	10
2	245669	11	432446	19
2	245669	11	436187	12
2	245669	11	438697	28
2	245669	11	440620	6
2	245669	11	441676	30
2	245669	11	443622	37
2	245669	11	445703	37
2	245669	11	448290	20
2	245669	11	450832	14
2	245669	11	451393	19
2	245669	11	451947	10
2	245669	11	453167	11
2	245669	11	476064	13
2	245669	11	477884	38
2	245669	11	481783	28
2	245669	11	523235	10
2	248006	11	423520	7
2	248006	11	441676	10
2	248006	11	448290	7
2	248006	11	477884	7
2	250086	11	419776	11
2	250086	11	423520	9
2	250086	11	425480	30
2	250086	11	428720	6
2	250086	11	432446	20
2	250086	11	436187	7
2	250086	11	438697	9
2	250086	11	440620	10
2	250086	11	441676	13
2	250086	11	443622	27
2	250086	11	445703	12
2	250086	11	448290	22
2	250086	11	450313	8
2	250086	11	451393	15
2	250086	11	451947	11
2	250086	11	453167	9
2	250086	11	474477	8
2	250086	11	476064	15
2	250086	11	477884	26
2	250086	11	481783	15
2	251864	11	423520	10
2	251864	11	425480	9
2	251864	11	432446	11
2	251864	11	436187	7
2	251864	11	438697	9
2	251864	11	441676	7
2	251864	11	443622	15
2	251864	11	445703	7
2	251864	11	448290	11
2	251864	11	451393	6
2	251864	11	476064	9
2	251864	11	477884	15
2	251864	11	481783	6
2	259259	11	432446	6
2	259259	11	441676	7
2	266271	11	450313	8
2	268119	11	359589	9
2	268119	11	448290	7
2	268119	11	451947	11
2	268119	11	453167	7
2	269734	11	453167	7
2	271446	11	506966	6
2	273716	11	476064	6
2	273716	11	506966	10
2	273716	11	523235	7
2	276214	11	372250	6
2	276214	11	419776	6
2	276214	11	421758	9
2	276214	11	441676	7
2	276214	11	451393	9
2	276214	11	451947	10
2	276214	11	477884	10
2	276214	11	481783	8
2	276214	11	506966	10
2	276214	11	523235	6
2	277559	11	372250	7
2	277559	11	419776	8
2	277559	11	477884	6
2	277559	11	506966	8
2	278991	11	287174	6
2	278991	11	345585	8
2	278991	11	421758	8
2	278991	11	438697	8
2	278991	11	441676	7
2	278991	11	451393	6
2	278991	11	477884	6
2	278991	11	481783	12
2	278991	11	506966	11
2	280734	11	477884	12
2	280734	11	481783	15
2	283653	11	381305	6
2	283653	11	408901	7
2	283653	11	411399	7
2	283653	11	502846	8
2	290117	11	359589	11
2	290117	11	381305	19
2	290117	11	408901	11
2	290117	11	411399	6
2	290117	11	436187	8
2	290117	11	440620	7
2	290117	11	441676	8
2	290117	11	498362	8
2	290117	11	502846	12
2	290117	11	506966	16
2	290117	11	523235	10
2	301976	11	345585	6
2	323620	11	212520	7
2	337328	11	41231	8
2	340549	11	536460	10
2	344212	11	41231	6
2	353543	11	421758	6
2	357000	11	381305	7
2	357000	11	523235	7
2	359367	11	381305	6
2	362662	11	477884	6
2	364482	11	138013	6
2	364482	11	477884	8
2	365425	11	185300	6
2	366540	11	103857	6
2	366540	11	271740	6
2	366540	11	477884	6
2	366540	11	607667	6
2	369715	11	271740	6
2	369715	11	381305	6
2	369715	11	408901	7
2	372293	11	235576	6
2	372293	11	257296	9
2	372293	11	405938	6
2	372293	11	578012	7
2	375119	11	135073	6
2	375119	11	235576	6
2	375119	11	381305	8
2	385687	11	195661	8
2	393927	11	521360	6
2	412447	11	240067	6
2	412447	11	334159	14
2	412447	11	342845	6
2	412447	11	506966	6
2	413372	11	235576	6
2	413372	11	334159	7
2	414943	11	212520	6
2	414943	11	235576	11
2	414943	11	506966	9
2	421033	11	334159	8
2	437804	11	280731	6
2	437804	11	643393	7
2	443672	11	41231	6
2	458794	11	405938	8
2	474127	11	53430	6
2	527771	11	135073	10
2	527771	11	152792	8
2	527771	11	228956	6
2	532885	11	169389	6
2	532885	11	174959	10
2	532885	11	212520	6
2	538141	11	131439	7
2	538141	11	171958	7
2	538141	11	174959	7
2	553516	11	41231	9
2	553516	11	311264	10
2	553516	11	523235	7
2	559185	11	516959	6
2	586123	11	152792	6
2	586123	11	169389	6
2	592883	11	580740	7
2	616878	11	41231	9
2	667589	11	30697	7
2	14347	12	22161	7
2	14347	12	39929	8
2	21002	12	48509	6
2	39289	12	1028238	6
2	54516	12	347076	6
2	54516	12	1021927	7
2	60193	12	36209	7
2	65265	12	22161	8
2	65265	12	36209	7
2	65265	12	308487	6
2	65265	12	311573	8
2	71465	12	323625	8
2	71465	12	326415	11
2	74666	12	1016177	6
2	95059	12	280732	8
2	97402	12	321639	6
2	97402	12	326415	8
2	128146	12	101926	6
2	133258	12	32576	6
2	133258	12	81595	6
2	133258	12	83084	9
2	139637	12	347076	6
2	152882	12	314536	11
2	160950	12	107231	8
2	177394	12	148149	6
2	177394	12	173326	7
2	184519	12	129645	13
2	185952	12	129645	6
2	185952	12	131348	6
2	187702	12	126546	6
2	187702	12	129645	8
2	190351	12	48509	6
2	193504	12	17892	11
2	193504	12	22161	6
2	193504	12	48509	9
2	193504	12	54257	6
2	193504	12	64394	10
2	193504	12	69112	23
2	193504	12	81595	12
2	193504	12	87022	7
2	193504	12	107231	6
2	193504	12	126168	12
2	193504	12	129645	22
2	193504	12	143103	21
2	193504	12	144314	6
2	193504	12	146137	9
2	193504	12	160802	15
2	193504	12	187939	7
2	193504	12	353111	9
2	197093	12	22161	7
2	197093	12	69112	9
2	197093	12	81595	7
2	197093	12	107231	8
2	197093	12	129645	8
2	197093	12	142281	7
2	197093	12	143103	8
2	197093	12	146137	11
2	197093	12	160802	20
2	197093	12	342163	7
2	205464	12	87022	6
2	205464	12	146137	8
2	205464	12	148149	13
2	208923	12	134107	6
2	208923	12	143103	12
2	210714	12	146137	8
2	215163	12	32576	6
2	215163	12	69112	9
2	215163	12	77216	6
2	215163	12	92867	7
2	215163	12	110182	9
2	215163	12	126546	7
2	215163	12	129645	22
2	215163	12	142281	8
2	215163	12	143103	6
2	215163	12	146137	15
2	215163	12	148149	10
2	215163	12	160802	15
2	215163	12	166301	13
2	215163	12	276680	12
2	215163	12	347076	6
2	218318	12	17892	6
2	218318	12	22161	6
2	218318	12	126168	8
2	218318	12	129645	11
2	222491	12	92867	6
2	222491	12	126168	8
2	222491	12	126546	8
2	222491	12	129645	19
2	222491	12	131348	8
2	227042	12	129645	23
2	227042	12	149156	6
2	227042	12	152564	12
2	228881	12	112980	10
2	228881	12	129645	7
2	228881	12	131348	8
2	228881	12	152564	7
2	228881	12	186933	7
2	232912	12	148149	9
2	232912	12	189456	6
2	234720	12	87022	7
2	234720	12	152564	15
2	234720	12	166301	6
2	234720	12	173326	9
2	234720	12	187939	11
2	235579	12	152564	8
2	237231	12	36209	6
2	237231	12	126546	10
2	237231	12	129645	28
2	237231	12	144314	9
2	237231	12	146137	13
2	237231	12	148149	20
2	237231	12	152564	12
2	237231	12	160802	19
2	237231	12	173326	6
2	237825	12	152564	7
2	239170	12	36209	6
2	239170	12	129645	22
2	239170	12	131348	7
2	239170	12	144314	8
2	239170	12	146137	6
2	239170	12	148149	15
2	239170	12	152564	15
2	239170	12	160802	11
2	239170	12	173326	6
2	241756	12	32576	11
2	241756	12	36209	8
2	241756	12	129645	11
2	241756	12	131348	17
2	241756	12	144314	8
2	241756	12	148149	13
2	241756	12	152564	11
2	241756	12	160802	7
2	245669	12	32576	11
2	245669	12	36209	9
2	245669	12	38681	6
2	245669	12	48509	10
2	245669	12	107231	8
2	245669	12	108814	11
2	245669	12	110182	14
2	245669	12	122798	14
2	245669	12	126168	8
2	245669	12	126546	16
2	245669	12	129645	70
2	245669	12	131348	19
2	245669	12	144314	22
2	245669	12	146137	35
2	245669	12	148149	42
2	245669	12	152564	27
2	245669	12	160802	45
2	245669	12	173326	10
2	248006	12	127143	7
2	248006	12	131348	6
2	248006	12	173326	6
2	250086	12	32576	10
2	250086	12	48509	7
2	250086	12	107231	11
2	250086	12	122798	6
2	250086	12	126168	9
2	250086	12	126546	7
2	250086	12	128150	10
2	250086	12	129645	24
2	250086	12	131348	6
2	250086	12	144314	11
2	250086	12	146137	10
2	250086	12	148149	33
2	250086	12	152564	19
2	250086	12	160802	21
2	250086	12	173326	8
2	251864	12	32576	6
2	251864	12	107231	6
2	251864	12	110182	9
2	251864	12	126168	12
2	251864	12	129645	15
2	251864	12	144314	6
2	251864	12	146137	11
2	251864	12	148149	17
2	251864	12	152564	8
2	251864	12	160802	19
2	268119	12	92867	6
2	268119	12	112980	19
2	268119	12	117689	6
2	271446	12	92867	8
2	271446	12	112980	6
2	273716	12	107231	7
2	273716	12	110182	6
2	273716	12	112980	8
2	273716	12	143103	10
2	273716	12	146137	8
2	273716	12	148149	13
2	273716	12	173326	11
2	276214	12	42595	6
2	276214	12	43985	11
2	276214	12	48509	7
2	276214	12	101926	10
2	276214	12	107231	11
2	276214	12	110182	8
2	276214	12	128150	8
2	276214	12	129645	8
2	276214	12	131348	10
2	276214	12	142281	8
2	276214	12	143103	8
2	276214	12	144314	6
2	276214	12	146137	9
2	276214	12	148149	18
2	276214	12	173326	7
2	276214	12	186933	7
2	276214	12	195375	8
2	277559	12	110182	6
2	277559	12	191877	7
2	278991	12	43985	6
2	278991	12	48509	6
2	278991	12	54257	6
2	278991	12	101926	7
2	278991	12	107231	9
2	278991	12	110182	6
2	278991	12	129645	22
2	278991	12	131348	6
2	278991	12	142281	7
2	278991	12	143103	7
2	278991	12	144314	6
2	278991	12	146137	6
2	278991	12	148149	6
2	278991	12	173326	6
2	278991	12	187939	8
2	278991	12	189456	10
2	280734	12	28832	8
2	280734	12	129645	9
2	280734	12	131348	6
2	280734	12	146137	6
2	280734	12	148149	11
2	281603	12	92867	6
2	281603	12	199012	6
2	283653	12	69112	13
2	283653	12	92867	11
2	290117	12	48509	15
2	290117	12	69112	23
2	290117	12	90075	6
2	290117	12	92867	15
2	290117	12	107231	9
2	290117	12	301785	6
2	337328	12	43985	6
2	337328	12	87022	6
2	340549	12	42595	6
2	340549	12	87022	7
2	357000	12	69112	6
2	357000	12	234066	11
2	357000	12	338032	13
2	362662	12	54257	8
2	364482	12	36209	9
2	364482	12	69112	7
2	366540	12	323625	8
2	366540	12	333978	7
2	369715	12	392832	6
2	372293	12	54257	6
2	372293	12	326415	16
2	372293	12	353111	15
2	372293	12	393806	8
2	375119	12	323625	16
2	389582	12	376282	6
2	393927	12	129645	6
2	400155	12	131348	8
2	402459	12	148149	7
2	411671	12	69112	6
2	412447	12	267736	6
2	412447	12	269937	6
2	413372	12	269937	6
2	413372	12	354800	7
2	413372	12	1031586	7
2	414943	12	276680	6
2	414943	12	1028238	6
2	414943	12	1036377	6
2	421033	12	69112	8
2	421033	12	914114	6
2	422510	12	69112	6
2	437804	12	515072	6
2	455028	12	110182	7
2	474127	12	347076	6
2	474127	12	637541	7
2	474127	12	1021927	6
2	527771	12	591270	9
2	527771	12	746533	6
2	538141	12	776020	6
2	538141	12	969206	7
2	542390	12	631250	6
2	579614	12	326415	9
2	579614	12	338032	7
2	579614	12	591270	9
2	589573	12	995742	8
2	592883	12	721701	7
2	616878	12	599752	10
2	632651	12	538161	6
2	632651	12	725268	8
2	635563	12	637541	6
2	635563	12	799556	6
2	636441	12	338032	9
2	644946	12	637541	8
2	644946	12	644699	7
2	647884	12	323625	8
2	658881	12	591270	6
2	667589	12	859743	6
2	680504	12	892602	6
2	692580	12	276680	7
2	692580	12	280732	11
2	694196	12	515072	7
2	702571	12	579930	6
2	721188	12	846294	6
2	737797	12	836223	8
2	737797	12	985409	6
2	737797	12	990034	8
2	737797	12	1024181	11
2	737797	12	1028238	7
2	743260	12	719077	6
2	745651	12	803351	9
2	759583	12	326415	6
2	759583	12	333978	6
2	9409	13	19621	6
2	14347	13	22055	9
2	14347	13	854216	7
2	14347	13	860884	7
2	21002	13	869794	7
2	39289	13	84947	7
2	39289	13	146164	6
2	39289	13	772191	6
2	39289	13	865015	6
2	41562	13	366551	7
2	41562	13	368429	6
2	43291	13	88497	6
2	65265	13	132904	6
2	65265	13	304572	6
2	65265	13	604416	6
2	65265	13	869794	9
2	74057	13	16524	8
2	86934	13	784599	6
2	91365	13	19621	7
2	95059	13	21073	6
2	95059	13	149866	6
2	97402	13	310358	7
2	99601	13	231744	9
2	102360	13	224369	6
2	102360	13	807833	6
2	118500	13	171714	6
2	118500	13	231744	10
2	123381	13	233332	8
2	133258	13	104339	7
2	133258	13	115475	7
2	133258	13	132904	6
2	133258	13	397333	6
2	133258	13	447327	7
2	149998	13	251353	10
2	152882	13	511742	6
2	156794	13	212077	8
2	156794	13	228173	6
2	160950	13	167560	10
2	160950	13	228173	9
2	160950	13	231744	10
2	164535	13	369568	6
2	177394	13	231744	7
2	182268	13	231744	8
2	187702	13	146164	6
2	187702	13	333582	6
2	189076	13	16524	8
2	189076	13	167560	6
2	189076	13	333582	7
2	190351	13	16524	6
2	190351	13	19621	7
2	190351	13	149866	6
2	190351	13	231744	11
2	193504	13	167560	6
2	193504	13	231744	17
2	193504	13	237224	12
2	193504	13	251353	23
2	193504	13	275870	20
2	193504	13	280678	14
2	193504	13	282471	7
2	193504	13	284267	6
2	193504	13	304572	17
2	193504	13	310358	17
2	193504	13	314159	10
2	193504	13	333582	10
2	193504	13	334870	7
2	193504	13	471819	14
2	197093	13	231744	12
2	197093	13	233332	7
2	197093	13	251353	6
2	197093	13	275870	21
2	197093	13	278808	9
2	197093	13	280678	6
2	197093	13	282471	10
2	197093	13	284267	7
2	197093	13	287377	7
2	197093	13	304572	10
2	197093	13	328465	6
2	198548	13	280678	9
2	205464	13	237224	7
2	205464	13	310358	9
2	208923	13	269624	6
2	208923	13	275870	6
2	208923	13	279223	15
2	208923	13	280678	11
2	208923	13	282471	10
2	208923	13	290419	6
2	208923	13	292699	8
2	210714	13	275870	7
2	215163	13	251353	16
2	215163	13	262009	8
2	215163	13	275870	17
2	215163	13	279223	11
2	215163	13	280678	14
2	215163	13	282471	6
2	215163	13	284267	9
2	215163	13	290419	7
2	215163	13	292699	6
2	215163	13	304572	27
2	218318	13	280678	9
2	218318	13	284267	6
2	218318	13	292699	7
2	218971	13	269624	6
2	218971	13	280678	6
2	222491	13	287377	7
2	222491	13	290419	14
2	222491	13	292699	11
2	222491	13	366551	9
2	227042	13	259727	7
2	227042	13	275870	10
2	227042	13	280678	14
2	227042	13	282471	14
2	227042	13	284267	6
2	228881	13	251353	8
2	228881	13	275870	7
2	228881	13	278808	6
2	228881	13	279223	16
2	228881	13	280678	9
2	228881	13	284267	7
2	232912	13	251353	7
2	232912	13	307432	6
2	234720	13	228173	7
2	234720	13	251353	16
2	234720	13	269624	6
2	234720	13	275870	26
2	234720	13	278808	10
2	234720	13	279223	6
2	234720	13	280678	18
2	234720	13	282471	21
2	234720	13	284267	8
2	237231	13	231744	6
2	237231	13	251353	12
2	237231	13	259727	31
2	237231	13	269624	16
2	237231	13	275870	10
2	237231	13	278808	9
2	237231	13	279223	16
2	237231	13	280678	13
2	237231	13	282471	6
2	238203	13	275870	6
2	239170	13	230226	7
2	239170	13	237224	7
2	239170	13	251353	10
2	239170	13	259727	7
2	239170	13	269624	19
2	239170	13	275870	11
2	239170	13	278808	9
2	239170	13	279223	18
2	239170	13	280678	15
2	239170	13	282471	7
2	239170	13	284267	18
2	239170	13	287377	6
2	241756	13	220282	15
2	241756	13	231744	7
2	241756	13	233332	9
2	241756	13	259727	14
2	241756	13	269624	18
2	241756	13	275870	9
2	241756	13	279223	11
2	241756	13	280678	17
2	241756	13	282471	11
2	241756	13	284267	12
2	241756	13	287377	8
2	245669	13	173444	6
2	245669	13	251353	36
2	245669	13	259727	36
2	245669	13	269624	32
2	245669	13	275870	59
2	245669	13	278808	11
2	245669	13	279223	22
2	245669	13	280678	33
2	245669	13	282471	33
2	245669	13	284267	22
2	245669	13	287377	13
2	248006	13	263028	6
2	248006	13	275870	7
2	248006	13	282471	6
2	250086	13	251353	26
2	250086	13	259727	12
2	250086	13	269624	16
2	250086	13	275870	21
2	250086	13	278808	16
2	250086	13	279223	19
2	250086	13	280678	21
2	250086	13	282471	16
2	250086	13	284267	10
2	251864	13	251353	11
2	251864	13	259727	9
2	251864	13	269624	7
2	251864	13	275870	21
2	251864	13	278808	8
2	251864	13	279223	11
2	251864	13	280678	8
2	251864	13	282471	11
2	251864	13	284267	6
2	259259	13	251353	9
2	266271	13	304572	6
2	268119	13	237224	11
2	268119	13	290419	18
2	268119	13	292699	16
2	268119	13	304572	9
2	268119	13	307432	6
2	268119	13	310358	12
2	269734	13	292699	8
2	271446	13	231744	6
2	271446	13	292699	14
2	271446	13	304572	8
2	273716	13	278808	10
2	273716	13	280678	16
2	273716	13	284267	6
2	273716	13	287377	6
2	273716	13	304572	11
2	273716	13	318081	6
2	276214	13	224369	9
2	276214	13	228173	12
2	276214	13	229309	7
2	276214	13	231744	7
2	276214	13	251353	14
2	276214	13	259727	8
2	276214	13	275870	8
2	276214	13	278808	13
2	276214	13	279223	6
2	276214	13	282471	9
2	276214	13	304572	14
2	276214	13	307432	6
2	276214	13	310358	6
2	276214	13	318081	7
2	276214	13	333582	8
2	277559	13	251353	7
2	277559	13	278808	8
2	278991	13	228173	19
2	278991	13	237224	8
2	278991	13	251353	10
2	278991	13	269624	7
2	278991	13	275870	21
2	278991	13	278808	7
2	278991	13	279223	9
2	278991	13	280678	12
2	278991	13	282471	6
2	278991	13	284267	7
2	278991	13	310358	8
2	278991	13	318081	8
2	278991	13	334870	8
2	280734	13	237224	7
2	280734	13	280678	8
2	280734	13	284267	6
2	281603	13	284267	10
2	283653	13	228173	15
2	283653	13	231744	6
2	283653	13	280678	8
2	283653	13	292699	7
2	283653	13	310358	14
2	290117	13	167560	6
2	290117	13	224369	7
2	290117	13	228173	10
2	290117	13	231744	9
2	290117	13	233332	7
2	290117	13	237224	8
2	290117	13	251353	15
2	290117	13	278808	6
2	290117	13	280678	9
2	290117	13	282471	8
2	290117	13	287377	11
2	290117	13	290419	12
2	290117	13	292699	8
2	290117	13	304572	14
2	290117	13	310358	9
2	299478	13	304572	6
2	301976	13	115475	10
2	301976	13	830531	6
2	305529	13	171714	6
2	305529	13	220282	6
2	305529	13	231744	8
2	305529	13	280678	10
2	305529	13	310358	6
2	333277	13	453332	7
2	337328	13	124328	6
2	337328	13	228173	10
2	337328	13	237224	7
2	337328	13	523258	7
2	340549	13	212077	7
2	340549	13	228173	7
2	340549	13	231744	9
2	340549	13	453332	9
2	340549	13	523258	7
2	348939	13	304572	7
2	348939	13	312139	6
2	353543	13	304572	6
2	357000	13	13846	7
2	357000	13	44574	9
2	357000	13	95073	6
2	357000	13	280678	6
2	357000	13	314159	7
2	357000	13	334870	10
2	357000	13	337111	6
2	357000	13	400823	7
2	357000	13	407757	6
2	359367	13	400823	7
2	362662	13	259727	7
2	362662	13	290419	7
2	364482	13	333582	6
2	366540	13	78793	7
2	366540	13	198856	7
2	366540	13	292699	7
2	366540	13	333582	6
2	369715	13	69436	7
2	369715	13	72651	13
2	372293	13	72651	6
2	372293	13	111747	6
2	372293	13	198856	7
2	372293	13	333582	9
2	372293	13	334870	8
2	372293	13	397333	8
2	372293	13	770784	6
2	372293	13	840310	8
2	375119	13	167560	6
2	375119	13	334870	6
2	375119	13	375026	6
